1442 549 10
1371 622 10
1309 685 10
1286 690 10
1268 693 10
1223 694 10
1213 692 10
1203 681 10
1194 669 10
1186 658 10
1175 644 10
1168 635 10
1160 625 10
1145 609 10
1125 588 10
1108 572 10
1097 563 10
1084 557 10
1072 553 10
1052 549 10
1043 548 10
1031 544 10
1017 538 10
1003 532 10
991 527 10
978 522 10
965 516 10
952 508 10
938 497 10
927 488 10
917 480 10
907 472 10
898 465 10
886 456 10
876 449 10
865 441 10
855 432 10
847 419 10
840 408 10
833 397 10
825 385 10
815 371 10
806 359 10
798 349 10
791 340 10
782 329 10
771 316 10
745 288 10
715 257 10
705 248 10
696 240 10
683 229 10
673 221 10
664 214 10
652 205 10
638 195 10
626 187 10
614 179 10
603 172 10
591 165 10
577 157 10
562 150 10
548 142 10
534 136 10
525 131 10
519 111 10
518 103 10
515 90 10
513 80 10
510 66 10
506 54 10
498 39 10
491 31 10
481 22 10
470 15 10
428 12 10
418 11 10
407 9 10
383 6 10
372 8 10
346 9 10
336 8 10
223 6 10
210 7 10
186 6 10
173 11 10
156 26 10
148 37 10
143 51 10
141 94 10
140 149 10
141 195 10
142 206 10
143 220 10
142 229 10
139 240 10
129 250 10
114 259 10
101 265 10
91 272 10
76 284 10
69 291 10
54 296 10
45 297 10
36 298 10
26 301 10
14 310 10
7 319 10
2 332 10
1 342 10
0 370 10
5 387 10
6 420 10
5 441 10
8 453 10
14 466 10
83 538 10
86 547 10
74 555 10
65 557 10
54 564 10
41 576 10
34 588 10
32 610 10
31 621 10
30 722 10
29 735 10
28 745 10
25 755 10
23 765 10
30 783 10
30 806 10
31 820 10
30 933 10
31 944 10
32 987 10
33 995 10
37 1007 10
46 1020 10
61 1036 10
64 1045 10
59 1052 10
51 1060 10
44 1071 10
40 1088 10
39 1112 10
38 1164 10
38 1174 10
36 1186 10
37 1197 10
38 1209 10
37 1218 10
35 1234 10
32 1244 10
25 1259 10
19 1272 10
14 1285 10
11 1295 10
7 1309 10
4 1323 10
3 1355 10
9 1362 10
20 1370 10
28 1378 10
35 1392 10
36 1399 10
33 1411 10
35 1426 10
34 1441 10
29 1453 10
37 1466 10
46 1474 10
59 1478 10
176 1365 10
181 1361 10
