1509 550 10
1276 783 10
1264 788 10
1255 789 10
1244 790 10
1235 789 10
1223 784 10
1208 770 10
1201 761 10
1192 748 10
1184 740 10
1172 739 10
1159 747 10
1148 756 10
1134 767 10
1123 776 10
1111 784 10
1099 788 10
1090 789 10
1030 790 10
1012 804 10
1002 813 10
988 825 10
968 843 10
954 855 10
945 863 10
933 873 10
921 884 10
910 894 10
900 903 10
890 911 10
867 915 10
864 935 10
855 948 10
843 961 10
833 968 10
820 977 10
811 984 10
801 992 10
790 1000 10
776 1007 10
767 1009 10
753 1011 10
736 1013 10
717 1014 10
635 1015 10
622 1014 10
613 1013 10
602 1010 10
550 961 10
543 946 10
540 934 10
491 882 10
484 878 10
476 887 10
468 895 10
457 903 10
447 911 10
432 919 10
418 920 10
406 915 10
333 844 10
328 811 10
326 800 10
316 786 10
294 781 10
286 783 10
276 782 10
263 781 10
238 784 10
217 783 10
208 784 10
203 786 10
