131 299 10
140 306 10
152 308 10
165 309 10
183 310 10
197 309 10
206 308 10
217 305 10
228 296 10
239 288 10
256 281 10
265 280 10
282 279 12
292 277 14
307 268 18
317 260 19
325 253 20
325 252 19
335 242 20
342 235 20
343 234 19
352 226 20
353 225 19
358 218 19
359 217 18
360 216 18
361 216 17
364 212 18
365 211 17
370 206 17
371 205 16
373 204 17
374 203 16
377 201 17
377 200 16
388 191 16
393 187 16
393 187 15
402 180 15
416 171 15
427 164 15
439 157 15
452 149 15
453 149 15
454 148 14
456 146 15
457 146 14
458 145 15
459 145 14
472 136 14
473 136 14
474 135 13
475 134 14
476 134 13
489 124 13
490 123 12
499 117 12
500 116 11
510 108 11
519 102 11
520 101 10
533 92 10
548 84 10
561 79 10
575 72 10
585 69 10
595 66 10
605 64 10
619 62 10
633 60 10
642 59 10
671 58 10
681 60 10
693 66 10
706 74 10
714 78 10
722 89 10
729 101 11
731 103 12
731 103 11
743 109 14
744 109 13
746 110 13
747 110 12
758 114 12
766 123 16
768 124 17
769 124 16
769 124 15
770 124 15
771 125 14
781 132 16
790 143 21
797 155 27
796 164 34
770 192 62
769 193 61
767 195 61
766 196 60
765 197 60
760 202 55
759 203 55
759 204 53
755 208 49
755 209 48
753 211 46
753 212 45
752 213 45
752 214 44
751 215 43
751 216 42
750 217 41
750 218 41
749 219 40
749 220 39
748 221 38
748 222 38
747 223 37
747 224 37
747 225 36
746 226 36
746 227 35
746 228 35
745 229 34
744 231 34
744 232 33
743 234 33
743 235 32
741 238 32
741 239 31
739 243 31
739 244 30
738 246 31
738 247 30
735 257 31
731 269 31
726 282 31
724 285 31
724 286 30
721 292 30
721 293 29
720 296 29
719 297 28
718 301 28
718 302 27
717 305 27
716 306 26
716 308 26
715 309 25
715 311 25
714 312 24
714 313 24
713 314 23
712 315 23
711 316 22
710 316 22
709 317 21
706 317 21
705 317 20
702 316 20
701 316 19
699 315 19
698 314 18
695 313 18
694 313 17
691 311 17
690 311 16
688 310 16
687 310 15
686 310 15
685 310 14
684 310 14
684 310 13
