1257 533 10
1160 630 25
1153 631 41
1153 630 40
1153 627 40
1153 626 39
1153 622 39
1153 621 38
1153 618 38
1153 617 37
1153 614 37
1153 613 36
1153 610 36
1153 609 35
1153 606 35
1153 605 34
1153 602 34
1153 601 33
1153 599 33
1153 598 32
1153 596 32
1153 595 31
1153 592 31
1153 591 30
1153 589 30
1153 588 29
1153 586 29
1153 585 28
1153 583 28
1153 582 27
1153 580 27
1153 579 26
1153 577 26
1153 576 25
1153 573 25
1153 572 24
1153 570 24
1153 569 23
1153 567 23
1153 566 22
1153 564 22
1153 563 21
1153 560 21
1153 559 20
1153 557 20
1153 556 19
1153 553 19
1153 552 18
1153 549 18
1153 548 17
1153 545 17
1153 544 16
1153 540 16
1153 539 15
1153 535 15
1153 534 14
1153 529 14
1153 528 13
1153 521 13
1153 520 12
1153 510 12
1153 509 11
1153 500 11
1152 490 11
1151 487 11
1151 486 10
1145 474 11
1134 466 12
1126 459 15
1122 451 16
1121 450 15
1113 439 19
1108 429 21
1108 428 20
1105 423 22
1104 422 21
1101 418 23
1100 417 22
1094 409 28
1093 408 27
1092 406 29
1091 405 28
1083 398 35
1076 389 41
1075 387 43
1074 386 42
1074 385 41
1073 384 42
1073 383 41
1072 382 42
1072 381 41
1071 380 42
1071 379 41
1070 378 42
1070 377 41
1069 376 42
1069 375 41
1068 374 40
1067 373 41
1067 372 40
1066 370 42
1065 369 41
1064 368 42
1064 367 41
1061 364 43
1060 363 42
1052 355 52
1052 354 53
1051 353 52
1050 352 53
1050 351 52
1049 350 53
1048 349 51
1048 348 52
1047 347 51
1046 345 53
1045 344 52
1045 343 52
1044 342 51
1043 340 53
1042 339 51
1042 338 52
1041 337 51
1039 335 52
1039 334 51
1037 332 53
1036 331 51
1029 324 58
1025 321 63
1024 320 61
1017 314 68
1015 312 72
1014 311 70
1012 308 72
1011 307 70
1001 299 79
997 295 85
996 295 83
986 286 89
974 278 103
960 268 124
959 267 125
958 266 122
957 265 120
949 257 131
948 257 131
948 256 128
947 255 127
940 248 132
938 243 135
938 243 132
938 242 129
938 241 125
937 240 122
937 232 106
936 231 104
936 230 101
935 230 99
935 229 99
933 227 97
933 227 98
931 225 96
930 225 94
928 223 96
927 223 95
926 222 96
925 222 94
924 221 95
923 221 93
922 220 94
921 219 92
920 219 92
919 218 90
918 218 88
917 217 88
916 217 86
915 216 83
915 216 81
912 213 81
911 213 79
911 212 79
911 211 76
910 210 73
910 210 71
910 209 69
909 208 66
909 206 62
908 206 60
908 205 57
907 204 55
907 203 53
904 200 47
904 200 46
902 198 42
900 197 42
899 197 40
898 196 38
897 196 38
895 194 36
894 194 36
893 193 35
893 193 33
892 192 33
891 192 31
891 191 30
890 190 30
890 190 29
889 189 28
889 188 28
888 187 27
888 187 26
888 185 24
887 184 23
887 183 22
887 183 21
886 182 21
886 181 20
885 180 19
885 180 18
883 178 18
882 177 17
880 176 17
879 175 16
877 174 16
876 174 15
864 168 15
863 167 14
862 166 15
861 166 14
852 162 15
851 161 14
839 154 15
838 153 14
834 149 14
833 148 13
828 145 14
827 145 13
812 138 14
802 135 14
791 132 15
788 130 16
788 129 15
787 127 15
786 127 14
785 125 14
785 124 13
783 121 13
782 120 12
775 114 12
774 114 11
773 113 12
772 113 11
770 112 12
769 111 11
757 106 11
744 100 11
738 97 11
737 97 10
735 96 11
734 96 10
724 93 10
702 91 10
690 83 10
669 77 10
657 84 10
644 87 10
629 83 10
615 89 10
608 89 10
600 88 10
587 97 10
579 99 11
577 98 11
576 98 10
566 98 11
553 106 11
538 120 15
529 123 19
528 122 19
526 122 17
525 121 17
524 121 16
523 120 15
522 119 15
521 119 14
520 118 14
519 118 13
517 117 13
516 116 12
505 116 12
491 122 12
481 131 13
469 139 14
431 174 21
421 177 23
418 177 20
417 176 19
414 176 16
413 176 16
411 176 14
335 248 23
331 259 23
365 296 72
366 297 71
367 298 71
368 299 70
369 300 70
373 304 66
373 305 65
375 307 63
376 308 61
378 310 59
379 311 57
381 313 55
382 314 53
384 316 51
385 317 49
396 328 38
397 329 38
398 330 37
399 331 37
400 332 36
401 333 36
402 334 35
403 335 35
404 336 34
406 338 34
407 339 33
409 341 33
410 342 32
413 345 32
414 346 31
418 350 31
419 351 30
421 354 30
422 355 29
424 357 29
425 358 28
427 360 28
428 361 27
429 363 27
430 364 26
431 366 26
432 367 25
433 369 25
433 370 24
434 371 24
434 372 23
434 373 23
435 374 22
435 375 22
436 376 21
437 378 21
437 379 20
438 380 20
439 381 19
440 383 19
441 384 18
442 386 18
443 387 17
444 388 17
445 389 16
447 391 16
448 392 15
449 394 15
450 395 14
451 398 14
452 399 13
452 402 13
452 403 12
450 408 12
449 409 11
443 418 11
442 419 10
435 428 10
427 439 10
415 453 10
409 469 10
404 482 10
399 494 10
394 506 10
380 523 10
377 538 10
378 552 10
375 565 10
372 576 10
369 586 10
361 600 10
359 611 10
363 630 10
362 638 10
361 647 10
359 657 10
356 668 10
352 677 10
351 679 10
