1192 1056 10
1082 946 123
1079 936 149
1079 935 147
1079 934 146
1080 933 144
1080 932 142
1081 931 141
1082 930 139
1082 929 137
1084 927 133
1085 926 132
1101 910 100
1102 909 99
1111 900 81
1112 899 80
1116 895 72
1117 894 71
1119 892 67
1120 891 66
1122 889 62
1123 888 61
1124 887 59
1125 886 58
1127 884 54
1129 882 52
1130 881 50
1131 880 49
1132 879 47
1133 878 46
1134 877 44
1137 874 41
1138 873 39
1143 868 34
1144 867 32
1149 862 27
1150 861 27
1150 860 26
1151 859 26
1153 857 24
1154 856 24
1157 853 21
1158 852 21
1158 851 20
1159 850 19
1160 849 19
1160 848 18
1161 847 18
1161 846 17
1162 845 17
1162 844 16
1162 836 19
1158 824 23
1154 812 32
1151 798 45
1150 794 46
1150 793 44
1151 786 45
1151 785 44
1151 778 47
1150 773 49
1150 772 47
1150 760 48
1142 746 63
1134 736 90
1130 724 101
1123 710 124
1122 709 123
1112 696 145
1109 686 161
1109 685 159
1110 684 158
1110 683 156
1111 682 155
1111 681 153
1112 680 151
1112 679 149
1113 678 147
1113 677 145
1113 676 142
1114 675 140
1114 674 137
1114 673 135
1111 661 155
1110 660 154
1110 658 150
1109 657 148
1109 656 147
1108 648 157
1107 647 156
1107 646 156
1107 645 155
1108 641 158
1109 640 156
1110 639 155
1110 638 153
1111 637 151
1112 636 148
1112 635 146
1113 634 144
1114 633 141
1115 632 139
1117 630 133
1118 629 131
1122 625 119
1123 624 115
1126 621 106
1127 620 102
1130 617 93
1131 616 89
1134 613 80
1135 612 76
1141 606 58
1142 605 56
1144 603 50
1146 601 46
1147 600 43
1154 593 29
1155 592 28
1156 591 26
1158 589 24
1159 588 22
1164 583 17
1165 582 17
1167 580 15
1168 579 15
1169 578 14
1170 577 14
1171 576 13
1172 575 13
1173 574 12
1176 571 12
1177 570 11
1182 565 11
1182 564 10
1186 555 10
1178 543 10
1169 531 10
1162 518 10
1154 506 11
1147 495 11
1140 481 12
1134 471 13
1134 470 12
1126 458 15
1125 457 14
1116 447 18
1112 442 22
1111 441 21
1110 439 22
1109 438 21
1104 430 24
1104 429 23
1099 422 29
1098 421 28
1097 419 29
1097 418 28
1096 417 29
1096 416 28
1095 414 29
1094 413 28
1093 409 29
1092 408 28
1090 403 30
1090 402 29
1089 401 28
1088 399 30
1087 398 29
1083 392 31
1082 391 30
1075 384 37
1066 376 47
1065 375 46
1064 373 48
1063 372 47
1061 370 49
1061 369 48
1054 363 57
1054 362 56
1052 360 58
1052 359 57
1051 358 58
1050 357 57
1049 356 57
1049 355 56
1047 353 58
1046 352 57
1038 343 67
1035 341 71
1035 340 69
1033 338 71
1032 337 70
1032 336 70
1031 335 69
1030 333 71
1029 332 69
1026 329 71
1026 328 70
1022 325 73
1022 324 71
1014 316 82
1013 316 82
1012 315 81
1010 312 83
1009 311 81
999 303 88
989 298 102
984 290 114
983 290 110
983 289 107
983 287 99
982 286 95
982 285 94
982 284 92
974 275 98
964 269 112
960 262 124
960 261 121
960 260 117
960 259 114
960 255 98
959 254 94
959 253 93
948 241 106
947 240 104
942 236 106
941 235 105
939 233 105
938 232 104
937 231 104
936 230 103
935 230 102
932 227 99
931 227 100
929 225 98
928 225 96
927 224 95
926 224 96
925 223 94
923 222 95
922 222 94
921 221 94
920 221 92
916 218 94
915 218 91
915 217 89
914 216 89
913 216 86
913 215 84
913 214 84
913 213 81
913 213 79
913 212 76
913 211 74
913 210 71
912 209 69
