1192 1056 10
1080 944 129
1076 934 151
1076 933 150
1076 932 148
1076 931 147
1076 930 145
1077 926 150
1077 925 149
1077 924 147
1078 923 146
1078 921 149
1079 920 147
1079 919 146
1079 918 144
1079 917 143
1080 916 142
1081 911 150
1081 910 149
1082 909 147
1082 907 145
1082 906 143
1083 905 142
1084 900 150
1084 897 147
1085 896 146
1085 895 144
1086 890 153
1086 887 150
1087 886 148
1087 885 147
1088 880 155
1089 879 154
1089 877 152
1090 876 151
1090 875 150
1091 872 155
1092 871 154
1092 869 152
1093 868 150
1093 866 148
1095 861 151
1095 860 149
1096 853 157
1097 852 156
1097 851 154
1097 850 153
1097 849 154
1098 848 152
1098 847 151
1098 846 149
1098 845 148
1099 839 156
1099 838 155
1100 830 161
1100 828 159
1101 827 158
1101 826 156
1101 825 155
1102 824 153
1102 823 152
1103 818 156
1103 817 154
1105 809 161
1106 808 159
1106 807 158
1107 806 156
1107 805 155
1109 803 151
1109 802 150
1110 801 148
1110 800 146
1111 799 146
1111 798 144
1112 797 142
1114 792 144
1115 791 142
1115 790 142
1115 789 140
1116 788 141
1116 787 138
1117 786 139
1117 785 136
1118 784 137
1118 783 134
1119 782 135
1119 781 132
1119 780 132
1120 779 130
1120 778 130
1121 777 128
1121 776 128
1122 775 125
1122 774 126
1123 773 123
1123 772 123
1124 771 120
1124 770 121
1124 769 118
1126 766 118
1126 765 115
1126 764 116
1127 763 113
1127 762 113
1128 761 110
1128 759 110
1129 758 107
1129 756 107
1130 755 105
1130 753 105
1131 752 102
1131 750 102
1132 749 99
1132 747 99
1133 746 96
1133 744 96
1134 743 93
1134 741 93
1134 740 90
1135 736 90
1136 735 87
1136 733 87
1137 732 84
1137 729 84
1138 728 81
1138 725 81
1139 724 78
1139 721 78
1139 720 75
1140 716 75
1140 715 72
1140 711 75
1140 710 72
1138 700 75
1137 699 74
1128 687 100
1119 674 130
1116 668 135
1115 667 134
1105 658 157
1089 654 168
1088 655 168
1087 655 167
1086 655 167
1085 656 166
1084 656 165
1083 657 165
1082 657 164
1081 658 163
1080 658 161
1079 659 160
1078 659 159
1077 659 157
1076 660 156
1074 660 152
1073 661 151
1071 661 147
1070 662 145
1068 662 141
1067 663 138
1065 663 134
1064 664 132
1063 664 129
1062 665 127
1061 665 124
1060 666 122
1059 666 119
1058 667 117
1057 667 114
1056 668 112
1055 668 109
1054 668 107
1053 669 104
1052 669 102
1051 669 99
1050 669 97
1049 669 94
1047 669 90
1046 670 88
1045 670 85
1038 670 71
1037 671 69
1036 671 68
1034 671 64
1033 671 63
1032 671 61
1031 671 60
1030 671 58
1028 671 56
1027 672 54
1019 672 46
1018 672 46
1017 673 45
1016 673 44
1015 673 44
1014 673 43
1013 673 43
1011 673 41
1010 673 41
1009 673 40
1007 674 40
1006 674 39
1004 674 39
1003 674 38
1001 674 38
1000 674 37
997 674 37
996 675 36
993 675 36
992 675 35
990 675 35
989 675 34
987 675 34
986 675 33
983 675 33
982 675 32
980 675 32
979 675 31
977 676 31
976 676 30
975 676 30
974 676 29
972 676 29
971 676 28
970 676 28
969 676 27
967 676 27
966 676 26
965 676 26
964 676 25
963 676 25
962 676 24
960 676 24
959 676 23
958 676 23
957 676 22
956 676 22
955 676 21
953 676 21
952 676 20
951 676 20
950 676 19
948 676 19
947 676 18
946 676 18
945 676 17
943 676 17
942 676 16
940 676 16
940 676 15
938 676 15
938 676 14
937 676 14
936 676 13
