1257 524 10
1048 315 23
1016 310 60
1005 309 83
995 307 106
990 304 117
990 303 116
989 302 114
989 302 112
988 301 111
987 300 109
987 299 110
986 298 108
981 292 114
980 291 112
966 279 125
964 276 129
963 275 126
963 274 124
961 272 122
961 271 120
955 259 130
955 257 124
955 256 120
954 255 116
954 254 113
954 253 109
954 252 107
954 251 106
954 250 104
953 249 104
953 248 103
951 245 104
950 244 103
946 239 106
945 238 104
942 236 104
941 235 103
939 233 105
939 232 104
938 231 104
937 230 103
936 229 101
932 225 97
931 225 96
930 224 94
929 223 93
928 222 94
927 221 92
926 220 91
924 218 87
924 217 85
922 215 81
921 215 79
917 211 71
916 211 71
915 210 69
914 209 69
913 209 66
912 208 66
911 207 64
910 207 62
909 206 59
908 205 57
907 205 57
905 203 53
904 203 50
903 202 50
902 201 48
900 200 48
899 199 46
898 199 44
897 198 43
896 198 41
895 197 41
894 196 39
893 196 38
891 194 36
890 194 34
889 193 34
888 192 32
887 192 31
886 191 31
886 191 30
885 190 28
884 189 28
883 188 27
883 188 26
882 187 26
881 186 25
881 185 24
880 184 24
879 184 23
879 183 22
878 182 21
878 181 21
877 180 20
877 180 19
876 179 19
875 178 18
874 177 18
874 176 17
872 175 17
871 174 16
865 170 16
864 170 15
863 169 16
862 169 15
861 168 16
860 167 15
845 160 15
833 156 16
821 154 20
819 153 20
818 153 19
815 152 19
814 152 18
769 191 62
768 192 61
766 194 61
765 195 60
764 196 60
762 198 58
761 199 58
760 200 57
760 201 56
756 205 52
756 206 50
755 207 49
755 208 49
753 210 47
753 211 46
752 212 45
752 213 45
751 214 44
751 215 43
750 216 42
750 217 41
750 218 41
749 219 40
749 220 39
748 221 38
748 222 38
747 223 37
747 224 37
747 225 36
746 226 36
746 227 35
746 228 35
745 229 34
744 231 34
744 232 33
743 234 33
743 235 32
741 238 32
741 239 31
739 243 31
739 244 30
738 246 31
738 247 30
735 257 31
731 269 31
726 282 31
724 285 31
724 286 30
721 292 30
721 293 29
720 296 29
719 297 28
718 301 28
718 302 27
717 305 27
716 306 26
716 308 26
715 309 25
715 311 25
714 312 24
714 313 24
713 314 23
712 315 23
711 316 22
710 316 22
709 317 21
706 317 21
705 317 20
702 316 20
701 316 19
699 315 19
698 314 18
695 313 18
694 313 17
691 311 17
690 311 16
688 310 16
687 310 15
686 310 15
685 310 14
684 310 14
684 310 13
