131 299 10
173 341 10
180 344 10
184 337 10
192 329 10
198 322 10
206 316 10
210 306 10
220 298 10
232 290 10
247 283 10
260 280 10
272 275 10
282 267 11
292 257 11
299 248 11
310 235 11
322 223 11
332 216 11
345 209 12
359 201 13
360 201 13
361 201 12
372 195 14
373 194 13
375 193 14
376 193 13
379 191 14
380 191 13
394 183 15
396 182 15
397 182 14
399 181 15
400 180 14
402 179 15
403 179 14
416 172 16
422 168 16
423 167 15
436 160 15
450 154 17
452 152 17
453 152 16
456 150 16
457 149 15
467 143 16
468 143 15
479 135 15
481 134 15
482 133 14
484 131 14
485 130 13
486 130 14
487 129 13
501 121 13
512 116 13
513 116 12
527 109 12
529 108 12
530 107 11
531 107 12
532 106 11
544 102 11
556 98 11
561 96 11
562 96 10
573 93 10
586 85 10
600 81 10
612 77 10
621 75 10
630 75 10
639 77 10
653 76 10
665 83 10
685 89 10
698 86 10
708 89 10
735 113 13
746 116 16
747 116 15
748 115 15
749 115 14
751 114 14
752 114 13
754 113 13
755 113 12
762 113 13
763 113 12
772 113 12
773 114 12
774 114 11
776 114 12
777 114 11
789 119 11
790 120 12
791 121 11
803 131 13
818 141 13
855 177 21
864 180 25
871 180 18
872 180 18
873 180 17
938 241 121
946 252 127
948 255 130
949 256 129
950 258 129
951 259 128
952 260 128
952 261 127
953 262 126
954 263 126
954 264 125
955 265 124
956 267 127
957 268 126
958 270 129
958 271 128
959 273 131
960 274 130
961 276 133
963 278 131
963 279 131
965 281 129
966 283 130
967 284 129
968 285 129
969 286 128
969 287 128
970 288 127
972 290 128
972 291 127
975 294 128
975 295 127
977 297 128
978 298 127
980 301 128
981 302 127
983 305 128
984 306 127
984 307 129
985 308 128
986 310 128
987 311 127
988 312 127
988 313 126
989 314 128
990 315 127
991 318 130
992 319 129
994 322 132
994 323 131
995 324 133
995 325 132
997 328 133
998 329 132
999 330 132
999 331 131
1000 333 136
1001 334 135
1002 335 135
1002 336 134
1003 338 137
1004 339 136
1004 340 136
1005 341 135
1006 342 137
1006 343 136
1008 346 138
1009 347 137
1010 348 137
1011 349 136
1011 349 134
1012 350 134
1013 351 133
1014 353 134
1015 354 133
1016 356 134
1017 357 133
1017 358 132
1019 361 134
1019 362 133
1020 363 132
1022 368 138
1023 369 137
1023 370 136
1024 371 135
1026 375 138
1027 376 137
1027 377 136
1028 378 135
1028 379 134
1031 383 137
1031 384 136
1032 385 135
1033 387 139
1033 388 138
1034 389 137
1035 390 138
1035 391 137
1036 392 136
1036 393 135
1037 394 134
1038 395 134
1038 396 133
1039 397 132
1040 399 134
1040 400 133
1041 401 132
1042 404 135
1042 405 134
1043 406 135
1043 407 134
1045 411 141
1045 412 140
1046 413 139
1046 414 138
1047 415 137
1047 417 135
1048 418 134
1049 420 135
1049 421 134
1050 424 139
1051 425 138
1051 426 137
1051 427 137
1052 428 136
1052 429 135
1053 432 137
1054 433 136
1055 436 140
1055 438 138
1056 439 137
1056 440 135
1057 442 137
1058 443 135
1059 447 140
1060 448 139
1060 449 137
1061 450 136
1061 451 134
1062 452 133
1062 453 131
1063 455 132
1063 456 131
1066 464 135
1066 465 134
1067 466 132
1068 469 127
1069 471 130
1070 472 129
1071 473 127
1071 474 125
1072 475 123
1072 476 122
1074 480 124
1075 481 122
1076 483 123
1076 484 121
1077 485 120
1077 486 118
1078 487 116
1078 488 114
1079 489 112
1080 491 113
1080 492 111
